# NACA_65(4)-421
# Generated polar data using simplified physics model
# Re = 0.100 million, Mach = 0.00, Ncrit = 5.0
# alpha    CL          CD          CDp         CM       Top_Xtr   Bot_Xtr
  -5.00   -0.535419   +0.036419    0.000000    0.000000   0.000000   0.000000
  -4.50   -0.481993   +0.034288    0.000000    0.000000   0.000000   0.000000
  -4.00   -0.428531   +0.032538    0.000000    0.000000   0.000000   0.000000
  -3.50   -0.375036   +0.031171    0.000000    0.000000   0.000000   0.000000
  -3.00   -0.321512   +0.030186    0.000000    0.000000   0.000000   0.000000
  -2.50   -0.267964   +0.029458    0.000000    0.000000   0.000000   0.000000
  -2.00   -0.214396   +0.028862    0.000000    0.000000   0.000000   0.000000
  -1.50   -0.160811   +0.028398    0.000000    0.000000   0.000000   0.000000
  -1.00   -0.107214   +0.028067    0.000000    0.000000   0.000000   0.000000
  -0.50   -0.053609   +0.027868    0.000000    0.000000   0.000000   0.000000
  +0.00   +0.000000   +0.027802    0.000000    0.000000   0.000000   0.000000
  +0.50   +0.053609   +0.027868    0.000000    0.000000   0.000000   0.000000
  +1.00   +0.107214   +0.028067    0.000000    0.000000   0.000000   0.000000
  +1.50   +0.160811   +0.028398    0.000000    0.000000   0.000000   0.000000
  +2.00   +0.214396   +0.028862    0.000000    0.000000   0.000000   0.000000
  +2.50   +0.267964   +0.029458    0.000000    0.000000   0.000000   0.000000
  +3.00   +0.321512   +0.030186    0.000000    0.000000   0.000000   0.000000
  +3.50   +0.375036   +0.031046    0.000000    0.000000   0.000000   0.000000
  +4.00   +0.428531   +0.032038    0.000000    0.000000   0.000000   0.000000
  +4.50   +0.481993   +0.033163    0.000000    0.000000   0.000000   0.000000
  +5.00   +0.535419   +0.034419    0.000000    0.000000   0.000000   0.000000
  +5.50   +0.588804   +0.035806    0.000000    0.000000   0.000000   0.000000
  +6.00   +0.642144   +0.037325    0.000000    0.000000   0.000000   0.000000
  +6.50   +0.695435   +0.038976    0.000000    0.000000   0.000000   0.000000
  +7.00   +0.748673   +0.040757    0.000000    0.000000   0.000000   0.000000
  +7.50   +0.801854   +0.042669    0.000000    0.000000   0.000000   0.000000
  +8.00   +0.854974   +0.044712    0.000000    0.000000   0.000000   0.000000
  +8.50   +0.908029   +0.046885    0.000000    0.000000   0.000000   0.000000
  +9.00   +0.961015   +0.049187    0.000000    0.000000   0.000000   0.000000
  +9.50   +1.013927   +0.051620    0.000000    0.000000   0.000000   0.000000
 +10.00   +1.066763   +0.054182    0.000000    0.000000   0.000000   0.000000
 +10.50   +1.119517   +0.056873    0.000000    0.000000   0.000000   0.000000
 +11.00   +1.172186   +0.059692    0.000000    0.000000   0.000000   0.000000
 +11.50   +1.224765   +0.062640    0.000000    0.000000   0.000000   0.000000
 +12.00   +1.277252   +0.065716    0.000000    0.000000   0.000000   0.000000
 +12.50   +1.329641   +0.068919    0.000000    0.000000   0.000000   0.000000
 +13.00   +1.381929   +0.072249    0.000000    0.000000   0.000000   0.000000
 +13.50   +1.434111   +0.075706    0.000000    0.000000   0.000000   0.000000
 +14.00   +1.486185   +0.079289    0.000000    0.000000   0.000000   0.000000
 +14.50   +1.538145   +0.083248    0.000000    0.000000   0.000000   0.000000
 +15.00   +1.589988   +0.087833    0.000000    0.000000   0.000000   0.000000
 +15.50   +1.641710   +0.093042    0.000000    0.000000   0.000000   0.000000
 +16.00   +1.693307   +0.098875    0.000000    0.000000   0.000000   0.000000
 +16.50   +1.744775   +0.105332    0.000000    0.000000   0.000000   0.000000
 +17.00   +1.796110   +0.112412    0.000000    0.000000   0.000000   0.000000
 +17.50   +1.820612   +0.119136    0.000000    0.000000   0.000000   0.000000
 +18.00   +1.821868   +0.125594    0.000000    0.000000   0.000000   0.000000
 +18.50   +1.827367   +0.132782    0.000000    0.000000   0.000000   0.000000
 +19.00   +1.836662   +0.140685    0.000000    0.000000   0.000000   0.000000
 +19.50   +1.849346   +0.149290    0.000000    0.000000   0.000000   0.000000
 +20.00   +1.865046   +0.158586    0.000000    0.000000   0.000000   0.000000
