# NACA_64(3)-218
# Generated polar data using simplified physics model
# Re = 0.100 million, Mach = 0.00, Ncrit = 5.0
# alpha    CL          CD          CDp         CM       Top_Xtr   Bot_Xtr
  -5.00   -0.534075   +0.036404    0.000000    0.000000   0.000000   0.000000
  -4.50   -0.480783   +0.034276    0.000000    0.000000   0.000000   0.000000
  -4.00   -0.427455   +0.032529    0.000000    0.000000   0.000000   0.000000
  -3.50   -0.374094   +0.031164    0.000000    0.000000   0.000000   0.000000
  -3.00   -0.320705   +0.030180    0.000000    0.000000   0.000000   0.000000
  -2.50   -0.267292   +0.029454    0.000000    0.000000   0.000000   0.000000
  -2.00   -0.213858   +0.028859    0.000000    0.000000   0.000000   0.000000
  -1.50   -0.160408   +0.028397    0.000000    0.000000   0.000000   0.000000
  -1.00   -0.106945   +0.028066    0.000000    0.000000   0.000000   0.000000
  -0.50   -0.053475   +0.027868    0.000000    0.000000   0.000000   0.000000
  +0.00   +0.000000   +0.027802    0.000000    0.000000   0.000000   0.000000
  +0.50   +0.053475   +0.027868    0.000000    0.000000   0.000000   0.000000
  +1.00   +0.106945   +0.028066    0.000000    0.000000   0.000000   0.000000
  +1.50   +0.160408   +0.028397    0.000000    0.000000   0.000000   0.000000
  +2.00   +0.213858   +0.028859    0.000000    0.000000   0.000000   0.000000
  +2.50   +0.267292   +0.029454    0.000000    0.000000   0.000000   0.000000
  +3.00   +0.320705   +0.030180    0.000000    0.000000   0.000000   0.000000
  +3.50   +0.374094   +0.031039    0.000000    0.000000   0.000000   0.000000
  +4.00   +0.427455   +0.032029    0.000000    0.000000   0.000000   0.000000
  +4.50   +0.480783   +0.033151    0.000000    0.000000   0.000000   0.000000
  +5.00   +0.534075   +0.034404    0.000000    0.000000   0.000000   0.000000
  +5.50   +0.587325   +0.035789    0.000000    0.000000   0.000000   0.000000
  +6.00   +0.640532   +0.037305    0.000000    0.000000   0.000000   0.000000
  +6.50   +0.693689   +0.038952    0.000000    0.000000   0.000000   0.000000
  +7.00   +0.746793   +0.040729    0.000000    0.000000   0.000000   0.000000
  +7.50   +0.799841   +0.042637    0.000000    0.000000   0.000000   0.000000
  +8.00   +0.852828   +0.044675    0.000000    0.000000   0.000000   0.000000
  +8.50   +0.905749   +0.046843    0.000000    0.000000   0.000000   0.000000
  +9.00   +0.958602   +0.049141    0.000000    0.000000   0.000000   0.000000
  +9.50   +1.011382   +0.051568    0.000000    0.000000   0.000000   0.000000
 +10.00   +1.064085   +0.054125    0.000000    0.000000   0.000000   0.000000
 +10.50   +1.116706   +0.056810    0.000000    0.000000   0.000000   0.000000
 +11.00   +1.169243   +0.059623    0.000000    0.000000   0.000000   0.000000
 +11.50   +1.221691   +0.062565    0.000000    0.000000   0.000000   0.000000
 +12.00   +1.274045   +0.065634    0.000000    0.000000   0.000000   0.000000
 +12.50   +1.326303   +0.068830    0.000000    0.000000   0.000000   0.000000
 +13.00   +1.378459   +0.072153    0.000000    0.000000   0.000000   0.000000
 +13.50   +1.430511   +0.075603    0.000000    0.000000   0.000000   0.000000
 +14.00   +1.482454   +0.079179    0.000000    0.000000   0.000000   0.000000
 +14.50   +1.534283   +0.083130    0.000000    0.000000   0.000000   0.000000
 +15.00   +1.585996   +0.087706    0.000000    0.000000   0.000000   0.000000
 +15.50   +1.637588   +0.092906    0.000000    0.000000   0.000000   0.000000
 +16.00   +1.689056   +0.098731    0.000000    0.000000   0.000000   0.000000
 +16.50   +1.740395   +0.105179    0.000000    0.000000   0.000000   0.000000
 +17.00   +1.791601   +0.112250    0.000000    0.000000   0.000000   0.000000
 +17.50   +1.810951   +0.118785    0.000000    0.000000   0.000000   0.000000
 +18.00   +1.812792   +0.125264    0.000000    0.000000   0.000000   0.000000
 +18.50   +1.818800   +0.132470    0.000000    0.000000   0.000000   0.000000
 +19.00   +1.828537   +0.140387    0.000000    0.000000   0.000000   0.000000
 +19.50   +1.841602   +0.149004    0.000000    0.000000   0.000000   0.000000
 +20.00   +1.857629   +0.158310    0.000000    0.000000   0.000000   0.000000
