# NACA_64(1)-112
# Generated polar data using simplified physics model
# Re = 0.070 million, Mach = 0.00, Ncrit = 5.0
# alpha    CL          CD          CDp         CM       Top_Xtr   Bot_Xtr
  -5.00   -0.489568   +0.044316    0.000000    0.000000   0.000000   0.000000
  -4.50   -0.440718   +0.042274    0.000000    0.000000   0.000000   0.000000
  -4.00   -0.391834   +0.040604    0.000000    0.000000   0.000000   0.000000
  -3.50   -0.342920   +0.039307    0.000000    0.000000   0.000000   0.000000
  -3.00   -0.293980   +0.038383    0.000000    0.000000   0.000000   0.000000
  -2.50   -0.245017   +0.037707    0.000000    0.000000   0.000000   0.000000
  -2.00   -0.196036   +0.037153    0.000000    0.000000   0.000000   0.000000
  -1.50   -0.147040   +0.036723    0.000000    0.000000   0.000000   0.000000
  -1.00   -0.098033   +0.036415    0.000000    0.000000   0.000000   0.000000
  -0.50   -0.049018   +0.036231    0.000000    0.000000   0.000000   0.000000
  +0.00   +0.000000   +0.036169    0.000000    0.000000   0.000000   0.000000
  +0.50   +0.049018   +0.036231    0.000000    0.000000   0.000000   0.000000
  +1.00   +0.098033   +0.036415    0.000000    0.000000   0.000000   0.000000
  +1.50   +0.147040   +0.036723    0.000000    0.000000   0.000000   0.000000
  +2.00   +0.196036   +0.037153    0.000000    0.000000   0.000000   0.000000
  +2.50   +0.245017   +0.037707    0.000000    0.000000   0.000000   0.000000
  +3.00   +0.293980   +0.038383    0.000000    0.000000   0.000000   0.000000
  +3.50   +0.342920   +0.039182    0.000000    0.000000   0.000000   0.000000
  +4.00   +0.391834   +0.040104    0.000000    0.000000   0.000000   0.000000
  +4.50   +0.440718   +0.041149    0.000000    0.000000   0.000000   0.000000
  +5.00   +0.489568   +0.042316    0.000000    0.000000   0.000000   0.000000
  +5.50   +0.538382   +0.043605    0.000000    0.000000   0.000000   0.000000
  +6.00   +0.587154   +0.045017    0.000000    0.000000   0.000000   0.000000
  +6.50   +0.635881   +0.046550    0.000000    0.000000   0.000000   0.000000
  +7.00   +0.684561   +0.048205    0.000000    0.000000   0.000000   0.000000
  +7.50   +0.733188   +0.049982    0.000000    0.000000   0.000000   0.000000
  +8.00   +0.781759   +0.051880    0.000000    0.000000   0.000000   0.000000
  +8.50   +0.830270   +0.053900    0.000000    0.000000   0.000000   0.000000
  +9.00   +0.878719   +0.056040    0.000000    0.000000   0.000000   0.000000
  +9.50   +0.927100   +0.058302    0.000000    0.000000   0.000000   0.000000
 +10.00   +0.975411   +0.060683    0.000000    0.000000   0.000000   0.000000
 +10.50   +1.023648   +0.063185    0.000000    0.000000   0.000000   0.000000
 +11.00   +1.071806   +0.065807    0.000000    0.000000   0.000000   0.000000
 +11.50   +1.119883   +0.068548    0.000000    0.000000   0.000000   0.000000
 +12.00   +1.167875   +0.071408    0.000000    0.000000   0.000000   0.000000
 +12.50   +1.215778   +0.074388    0.000000    0.000000   0.000000   0.000000
 +13.00   +1.263588   +0.001378    0.000000    0.000000   0.000000   0.000000
 +13.50   +1.311302   +0.080702    0.000000    0.000000   0.000000   0.000000
 +14.00   +1.358916   +0.084036    0.000000    0.000000   0.000000   0.000000
 +14.50   +1.406426   +0.087737    0.000000    0.000000   0.000000   0.000000
 +15.00   +1.453830   +0.092055    0.000000    0.000000   0.000000   0.000000
 +15.50   +1.501123   +0.096990    0.000000    0.000000   0.000000   0.000000
 +16.00   +1.548301   +0.102541    0.000000    0.000000   0.000000   0.000000
 +16.50   +1.595362   +0.108708    0.000000    0.000000   0.000000   0.000000
 +17.00   +1.642301   +0.115491    0.000000    0.000000   0.000000   0.000000
 +17.50   +1.660039   +0.121914    0.000000    0.000000   0.000000   0.000000
 +18.00   +1.661726   +0.128382    0.000000    0.000000   0.000000   0.000000
 +18.50   +1.667234   +0.135553    0.000000    0.000000   0.000000   0.000000
 +19.00   +1.676159   +0.143414    0.000000    0.000000   0.000000   0.000000
 +19.50   +1.688135   +0.151955    0.000000    0.000000   0.000000   0.000000
 +20.00   +1.702827   +0.161165    0.000000    0.000000   0.000000   0.000000
