# NACA_66(1)-212
# Generated polar data using simplified physics model
# Re = 0.100 million, Mach = 0.00, Ncrit = 5.0
# alpha    CL          CD          CDp         CM       Top_Xtr   Bot_Xtr
  -5.00   -0.536763   +0.036433    0.000000    0.000000   0.000000   0.000000
  -4.50   -0.483203   +0.034299    0.000000    0.000000   0.000000   0.000000
  -4.00   -0.429607   +0.032548    0.000000    0.000000   0.000000   0.000000
  -3.50   -0.375977   +0.031178    0.000000    0.000000   0.000000   0.000000
  -3.00   -0.322320   +0.030191    0.000000    0.000000   0.000000   0.000000
  -2.50   -0.268637   +0.029461    0.000000    0.000000   0.000000   0.000000
  -2.00   -0.214934   +0.028864    0.000000    0.000000   0.000000   0.000000
  -1.50   -0.161215   +0.028399    0.000000    0.000000   0.000000   0.000000
  -1.00   -0.107484   +0.028068    0.000000    0.000000   0.000000   0.000000
  -0.50   -0.053744   +0.027868    0.000000    0.000000   0.000000   0.000000
  +0.00   +0.000000   +0.027802    0.000000    0.000000   0.000000   0.000000
  +0.50   +0.053744   +0.027868    0.000000    0.000000   0.000000   0.000000
  +1.00   +0.107484   +0.028068    0.000000    0.000000   0.000000   0.000000
  +1.50   +0.161215   +0.028399    0.000000    0.000000   0.000000   0.000000
  +2.00   +0.214934   +0.028864    0.000000    0.000000   0.000000   0.000000
  +2.50   +0.268637   +0.029461    0.000000    0.000000   0.000000   0.000000
  +3.00   +0.322320   +0.030191    0.000000    0.000000   0.000000   0.000000
  +3.50   +0.375977   +0.031053    0.000000    0.000000   0.000000   0.000000
  +4.00   +0.429607   +0.032048    0.000000    0.000000   0.000000   0.000000
  +4.50   +0.483203   +0.033174    0.000000    0.000000   0.000000   0.000000
  +5.00   +0.536763   +0.034433    0.000000    0.000000   0.000000   0.000000
  +5.50   +0.590282   +0.035824    0.000000    0.000000   0.000000   0.000000
  +6.00   +0.643756   +0.037346    0.000000    0.000000   0.000000   0.000000
  +6.50   +0.697181   +0.039000    0.000000    0.000000   0.000000   0.000000
  +7.00   +0.750552   +0.040785    0.000000    0.000000   0.000000   0.000000
  +7.50   +0.803867   +0.042702    0.000000    0.000000   0.000000   0.000000
  +8.00   +0.857120   +0.044749    0.000000    0.000000   0.000000   0.000000
  +8.50   +0.910308   +0.046926    0.000000    0.000000   0.000000   0.000000
  +9.00   +0.963427   +0.049234    0.000000    0.000000   0.000000   0.000000
  +9.50   +1.016473   +0.051672    0.000000    0.000000   0.000000   0.000000
 +10.00   +1.069441   +0.054239    0.000000    0.000000   0.000000   0.000000
 +10.50   +1.122327   +0.056936    0.000000    0.000000   0.000000   0.000000
 +11.00   +1.175128   +0.059761    0.000000    0.000000   0.000000   0.000000
 +11.50   +1.227840   +0.062715    0.000000    0.000000   0.000000   0.000000
 +12.00   +1.280458   +0.065798    0.000000    0.000000   0.000000   0.000000
 +12.50   +1.332979   +0.069008    0.000000    0.000000   0.000000   0.000000
 +13.00   +1.385398   +0.072345    0.000000    0.000000   0.000000   0.000000
 +13.50   +1.437712   +0.075810    0.000000    0.000000   0.000000   0.000000
 +14.00   +1.489916   +0.079400    0.000000    0.000000   0.000000   0.000000
 +14.50   +1.542006   +0.083367    0.000000    0.000000   0.000000   0.000000
 +15.00   +1.593980   +0.087960    0.000000    0.000000   0.000000   0.000000
 +15.50   +1.645831   +0.093177    0.000000    0.000000   0.000000   0.000000
 +16.00   +1.697558   +0.099019    0.000000    0.000000   0.000000   0.000000
 +16.50   +1.749155   +0.105485    0.000000    0.000000   0.000000   0.000000
 +17.00   +1.800619   +0.112574    0.000000    0.000000   0.000000   0.000000
 +17.50   +1.830376   +0.119492    0.000000    0.000000   0.000000   0.000000
 +18.00   +1.831035   +0.125929    0.000000    0.000000   0.000000   0.000000
 +18.50   +1.836014   +0.133099    0.000000    0.000000   0.000000   0.000000
 +19.00   +1.844858   +0.140987    0.000000    0.000000   0.000000   0.000000
 +19.50   +1.857152   +0.149580    0.000000    0.000000   0.000000   0.000000
 +20.00   +1.872518   +0.158865    0.000000    0.000000   0.000000   0.000000
