# NACA_23015
# Generated polar data using simplified physics model
# Re = 0.070 million, Mach = 0.00, Ncrit = 5.0
# alpha    CL          CD          CDp         CM       Top_Xtr   Bot_Xtr
  -5.00   -0.429194   +0.043761    0.000000    0.000000   0.000000   0.000000
  -4.50   -0.386368   +0.041824    0.000000    0.000000   0.000000   0.000000
  -4.00   -0.343512   +0.040249    0.000000    0.000000   0.000000   0.000000
  -3.50   -0.300630   +0.039035    0.000000    0.000000   0.000000   0.000000
  -3.00   -0.257726   +0.038183    0.000000    0.000000   0.000000   0.000000
  -2.50   -0.214801   +0.037568    0.000000    0.000000   0.000000   0.000000
  -2.00   -0.171861   +0.037064    0.000000    0.000000   0.000000   0.000000
  -1.50   -0.128907   +0.036673    0.000000    0.000000   0.000000   0.000000
  -1.00   -0.085943   +0.036393    0.000000    0.000000   0.000000   0.000000
  -0.50   -0.042973   +0.036225    0.000000    0.000000   0.000000   0.000000
  +0.00   +0.000000   +0.036169    0.000000    0.000000   0.000000   0.000000
  +0.50   +0.042973   +0.036225    0.000000    0.000000   0.000000   0.000000
  +1.00   +0.085943   +0.036393    0.000000    0.000000   0.000000   0.000000
  +1.50   +0.128907   +0.036673    0.000000    0.000000   0.000000   0.000000
  +2.00   +0.171861   +0.037064    0.000000    0.000000   0.000000   0.000000
  +2.50   +0.214801   +0.037568    0.000000    0.000000   0.000000   0.000000
  +3.00   +0.257726   +0.038183    0.000000    0.000000   0.000000   0.000000
  +3.50   +0.300630   +0.038910    0.000000    0.000000   0.000000   0.000000
  +4.00   +0.343512   +0.039749    0.000000    0.000000   0.000000   0.000000
  +4.50   +0.386368   +0.040699    0.000000    0.000000   0.000000   0.000000
  +5.00   +0.429194   +0.041761    0.000000    0.000000   0.000000   0.000000
  +5.50   +0.471987   +0.042934    0.000000    0.000000   0.000000   0.000000
  +6.00   +0.514745   +0.044219    0.000000    0.000000   0.000000   0.000000
  +6.50   +0.557463   +0.045614    0.000000    0.000000   0.000000   0.000000
  +7.00   +0.600139   +0.047121    0.000000    0.000000   0.000000   0.000000
  +7.50   +0.642769   +0.048738    0.000000    0.000000   0.000000   0.000000
  +8.00   +0.685350   +0.050466    0.000000    0.000000   0.000000   0.000000
  +8.50   +0.727880   +0.052305    0.000000    0.000000   0.000000   0.000000
  +9.00   +0.770353   +0.054253    0.000000    0.000000   0.000000   0.000000
  +9.50   +0.812768   +0.056312    0.000000    0.000000   0.000000   0.000000
 +10.00   +0.855121   +0.058481    0.000000    0.000000   0.000000   0.000000
 +10.50   +0.897409   +0.060760    0.000000    0.000000   0.000000   0.000000
 +11.00   +0.939629   +0.063148    0.000000    0.000000   0.000000   0.000000
 +11.50   +0.981777   +0.065645    0.000000    0.000000   0.000000   0.000000
 +12.00   +1.023850   +0.068252    0.000000    0.000000   0.000000   0.000000
 +12.50   +1.065845   +0.070967    0.000000    0.000000   0.000000   0.000000
 +13.00   +1.107759   +0.073790    0.000000    0.000000   0.000000   0.000000
 +13.50   +1.149589   +0.076722    0.000000    0.000000   0.000000   0.000000
 +14.00   +1.191331   +0.079762    0.000000    0.000000   0.000000   0.000000
 +14.50   +1.232983   +0.083159    0.000000    0.000000   0.000000   0.000000
 +15.00   +1.256008   +0.086695    0.000000    0.000000   0.000000   0.000000
 +15.50   +1.262870   +0.090405    0.000000    0.000000   0.000000   0.000000
 +16.00   +1.272380   +0.094759    0.000000    0.000000   0.000000   0.000000
 +16.50   +1.284287   +0.099750    0.000000    0.000000   0.000000   0.000000
 +17.00   +1.298358   +0.105376    0.000000    0.000000   0.000000   0.000000
 +17.50   +1.314374   +0.111632    0.000000    0.000000   0.000000   0.000000
 +18.00   +1.332133   +0.118515    0.000000    0.000000   0.000000   0.000000
 +18.50   +1.351448   +0.126021    0.000000    0.000000   0.000000   0.000000
 +19.00   +1.372151   +0.134147    0.000000    0.000000   0.000000   0.000000
 +19.50   +1.394084   +0.142891    0.000000    0.000000   0.000000   0.000000
 +20.00   +1.417105   +0.152251    0.000000    0.000000   0.000000   0.000000
