NACA 64(1)-112
1.000000,0.000000
0.979294,0.001611
0.958622,0.003565
0.937979,0.005801
0.917360,0.008259
0.896760,0.010879
0.876176,0.013611
0.855603,0.016428
0.835039,0.019306
0.814480,0.022227
0.793926,0.025174
0.773372,0.028128
0.752816,0.031065
0.732254,0.033960
0.711685,0.036803
0.691107,0.039586
0.670520,0.042297
0.649922,0.044925
0.629312,0.047454
0.608689,0.049874
0.588051,0.052171
0.567399,0.054336
0.546733,0.056357
0.526052,0.058222
0.505356,0.059913
0.484645,0.061412
0.463920,0.062705
0.443182,0.063787
0.422433,0.064623
0.401674,0.065142
0.380910,0.065288
0.360145,0.065113
0.339383,0.064699
0.318627,0.064075
0.297880,0.063219
0.277144,0.062110
0.256423,0.060749
0.235720,0.059141
0.215038,0.057283
0.194381,0.055169
0.173753,0.052783
0.153162,0.050093
0.132617,0.047064
0.112133,0.043647
0.091730,0.039786
0.071436,0.035384
0.051319,0.030234
0.031528,0.023959
0.012473,0.015715
-0.000000,0.000000
0.013281,-0.014480
0.032272,-0.021556
0.051852,-0.026794
0.071672,-0.031041
0.091620,-0.034647
0.111645,-0.037787
0.131727,-0.040546
0.151853,-0.042978
0.172009,-0.045130
0.192190,-0.047030
0.212391,-0.048701
0.232609,-0.050159
0.252840,-0.051416
0.273083,-0.052476
0.293335,-0.053332
0.313594,-0.053973
0.333860,-0.054410
0.354129,-0.054666
0.374400,-0.054736
0.394669,-0.054554
0.414932,-0.054050
0.435187,-0.053246
0.455432,-0.052207
0.475665,-0.050982
0.495887,-0.049585
0.516096,-0.048023
0.536294,-0.046311
0.556480,-0.044467
0.576655,-0.042505
0.596819,-0.040439
0.616974,-0.038281
0.637119,-0.036040
0.657256,-0.033724
0.677386,-0.031345
0.697510,-0.028915
0.717629,-0.026449
0.737746,-0.023961
0.757861,-0.021465
0.777977,-0.018976
0.798097,-0.016514
0.818223,-0.014098
0.838357,-0.011752
0.858501,-0.009503
0.878658,-0.007373
0.898830,-0.005378
0.919020,-0.003550
0.939230,-0.001984
0.959462,-0.000794
0.979718,-0.000094
1.000000,0.000000
