NACA 65(1)-212 a=0.6
1.000000,-0.000000
0.979231,0.001747
0.958537,0.004104
0.937904,0.006946
0.917320,0.010147
0.896773,0.013581
0.876249,0.017149
0.855744,0.020808
0.835249,0.024528
0.814759,0.028279
0.794269,0.032034
0.773776,0.035765
0.753274,0.039447
0.732758,0.043056
0.712228,0.046577
0.691680,0.049998
0.671113,0.053299
0.650521,0.056445
0.629902,0.059403
0.609252,0.062145
0.588572,0.064643
0.567862,0.066884
0.547125,0.068865
0.526364,0.070577
0.505581,0.071993
0.484779,0.073090
0.463962,0.073870
0.443137,0.074354
0.422306,0.074552
0.401476,0.074463
0.380648,0.074089
0.359827,0.073454
0.339014,0.072590
0.318211,0.071505
0.297422,0.070185
0.276651,0.068617
0.255899,0.066800
0.235171,0.064734
0.214470,0.062408
0.193802,0.059805
0.173174,0.056906
0.152593,0.053689
0.132065,0.050128
0.111614,0.046160
0.091267,0.041703
0.071046,0.036694
0.051009,0.030999
0.031314,0.024225
0.012267,0.015789
-0.000000,-0.000000
0.014768,-0.012795
0.034239,-0.018159
0.054001,-0.022296
0.073918,-0.025635
0.093905,-0.028526
0.113938,-0.031062
0.134012,-0.033273
0.154114,-0.035226
0.174233,-0.036975
0.194367,-0.038533
0.214514,-0.039902
0.234673,-0.041098
0.254841,-0.042143
0.275015,-0.043050
0.295195,-0.043815
0.315379,-0.044434
0.335568,-0.044910
0.355760,-0.045252
0.375953,-0.045460
0.396148,-0.045512
0.416342,-0.045384
0.436534,-0.045069
0.456722,-0.044566
0.476905,-0.043870
0.497079,-0.042969
0.517243,-0.041856
0.537395,-0.040548
0.557536,-0.039072
0.577666,-0.037464
0.597789,-0.035769
0.617908,-0.034025
0.638022,-0.032228
0.658129,-0.030362
0.678231,-0.028427
0.698327,-0.026443
0.718421,-0.024428
0.738511,-0.022381
0.758597,-0.020298
0.778681,-0.018188
0.798764,-0.016075
0.818849,-0.013979
0.838937,-0.011911
0.859028,-0.009876
0.879125,-0.007892
0.899229,-0.005988
0.919346,-0.004203
0.939479,-0.002618
0.959630,-0.001328
0.979802,-0.000424
1.000000,0.000000
