NACA 4421
1.000000,0.002205
0.979513,0.009858
0.958955,0.017320
0.938330,0.024593
0.917639,0.031679
0.896886,0.038579
0.876073,0.045294
0.855200,0.051824
0.834271,0.058170
0.813286,0.064330
0.792248,0.070305
0.771157,0.076092
0.750016,0.081690
0.728824,0.087097
0.707584,0.092308
0.686296,0.097321
0.664962,0.102131
0.643581,0.106732
0.622155,0.111120
0.600686,0.115285
0.579173,0.119222
0.557618,0.122921
0.536021,0.126372
0.514385,0.129564
0.492711,0.132485
0.471001,0.135122
0.449256,0.137460
0.427479,0.139481
0.405674,0.141177
0.383842,0.142467
0.361987,0.143265
0.340118,0.143526
0.318249,0.143229
0.296397,0.142342
0.274579,0.140836
0.252815,0.138676
0.231132,0.135827
0.209556,0.132246
0.188124,0.127891
0.166877,0.122709
0.145866,0.116642
0.125154,0.109620
0.104825,0.101557
0.084992,0.092343
0.065815,0.081833
0.047542,0.069824
0.030587,0.056022
0.015723,0.040004
0.004528,0.021272
0.000000,-0.000000
0.004760,-0.019923
0.017892,-0.035718
0.035329,-0.046720
0.054506,-0.054363
0.074434,-0.059777
0.094721,-0.063645
0.115192,-0.066384
0.135760,-0.068266
0.156379,-0.069477
0.177022,-0.070156
0.197675,-0.070403
0.218329,-0.070298
0.238980,-0.069905
0.259624,-0.069278
0.280262,-0.068459
0.300894,-0.067485
0.321519,-0.066390
0.342139,-0.065199
0.362755,-0.063939
0.383368,-0.062633
0.403978,-0.061285
0.424583,-0.059861
0.445180,-0.058318
0.465769,-0.056674
0.486351,-0.054945
0.506926,-0.053142
0.527496,-0.051274
0.548060,-0.049351
0.568621,-0.047382
0.589177,-0.045374
0.609731,-0.043334
0.630281,-0.041267
0.650830,-0.039178
0.671376,-0.037073
0.691922,-0.034954
0.712466,-0.032825
0.733010,-0.030689
0.753552,-0.028546
0.774095,-0.026397
0.794637,-0.024245
0.815178,-0.022088
0.835719,-0.019926
0.856259,-0.017758
0.876798,-0.015583
0.897337,-0.013397
0.917874,-0.011199
0.938409,-0.008984
0.958942,-0.006750
0.979473,-0.004492
1.000000,-0.002205
