NACA 64A210
1.000000,0.000210
0.979510,0.003338
0.959024,0.006496
0.938539,0.009665
0.918054,0.012826
0.897564,0.015960
0.877069,0.019056
0.856571,0.022135
0.836073,0.025211
0.815568,0.028246
0.795047,0.031168
0.774506,0.033941
0.753949,0.036599
0.733381,0.039176
0.712804,0.041666
0.692213,0.044049
0.671609,0.046314
0.650993,0.048462
0.630364,0.050493
0.609724,0.052401
0.589073,0.054177
0.568409,0.055814
0.547735,0.057304
0.527050,0.058640
0.506355,0.059812
0.485651,0.060808
0.464938,0.061616
0.444218,0.062221
0.423493,0.062604
0.402766,0.062742
0.382038,0.062615
0.361313,0.062239
0.340593,0.061643
0.319880,0.060843
0.299176,0.059840
0.278483,0.058635
0.257803,0.057224
0.237137,0.055604
0.216491,0.053764
0.195867,0.051683
0.175271,0.049344
0.154708,0.046732
0.134182,0.043829
0.113708,0.040580
0.093309,0.036905
0.073005,0.032730
0.052840,0.027933
0.032929,0.022164
0.013658,0.014530
0.000000,0.000000
0.015580,-0.011740
0.035099,-0.016733
0.054947,-0.020207
0.074903,-0.022983
0.094915,-0.025325
0.114963,-0.027332
0.135038,-0.029063
0.155130,-0.030577
0.175234,-0.031917
0.195348,-0.033091
0.215471,-0.034105
0.235601,-0.034970
0.255737,-0.035700
0.275876,-0.036306
0.296019,-0.036785
0.316164,-0.037135
0.336311,-0.037358
0.356460,-0.037455
0.376608,-0.037417
0.396756,-0.037217
0.416900,-0.036829
0.437041,-0.036260
0.457177,-0.035533
0.477306,-0.034667
0.497431,-0.033677
0.517549,-0.032582
0.537662,-0.031389
0.557770,-0.030107
0.577872,-0.028745
0.597970,-0.027317
0.618063,-0.025835
0.638154,-0.024307
0.658241,-0.022740
0.678326,-0.021142
0.698409,-0.019525
0.718492,-0.017901
0.738575,-0.016282
0.758660,-0.014685
0.778749,-0.013139
0.798846,-0.011697
0.818951,-0.010392
0.839064,-0.009185
0.859178,-0.008014
0.879293,-0.006855
0.899409,-0.005714
0.919526,-0.004597
0.939645,-0.003498
0.959763,-0.002407
0.979882,-0.001314
1.000000,-0.000210
